"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
1108.8246031746,0.0364367640711756,0.100988709056336,1261.82579365079,0.0364367640711756,0.106792369463528,1517.33849206349,0.0405832435418251,0.0734827244582714,1245.2126984127,0.010190750899154,0.140367219004985,1714.45595238095,0.00500886969541347,0.134340583561991,2059.87063492063,0.00786599829719347,0.114581107128524
